Date,Preço,MA7,MA25,NumTransacoes
2022-01-26,4349.930176,4443.8642577142855,4647.57958984,5570640000
2022-01-27,4326.509766,4408.064243857143,4634.6707812800005,5214200000
2022-01-28,4431.850098,4393.648577,4624.08238284,5031090000
2022-01-31,4515.549805,4398.337123428571,4615.672773480001,5098610000
2022-02-01,4546.540039,4419.565708857143,4605.8867774,4816830000
2022-02-02,4589.379883,4445.172851714286,4598.0079688000005,4481580000
2022-02-03,4477.439941,4462.457101142857,4585.38316408,4401970000
2022-02-04,4500.529785,4483.971331,4574.25515628,4706290000
2022-02-07,4483.870117,4506.451381142857,4562.96275392,4228480000
2022-02-08,4521.540039,4519.264229857143,4551.96195312,4459620000
2022-02-09,4587.180176,4529.49714,4543.7075586,4524350000
2022-02-10,4504.080078,4523.431431285714,4535.8475586,5314860000
2022-02-11,4418.640137,4499.040039,4524.75117188,5251500000
2022-02-14,4401.669922,4488.2157505714285,4513.73677736,4600390000
2022-02-15,4471.069824,4484.007184714286,4505.767968759999,4430830000
2022-02-16,4475.009766,4482.741420285714,4496.24556644,4283640000
2022-02-17,4380.259766,4462.558524142857,4482.40195316,4539420000
2022-02-18,4348.870117,4428.51423,4469.99556644,4708060000
2022-02-22,4304.759766,4400.039899714286,4455.67195316,5121900000
2022-02-23,4225.5,4372.448451571428,4441.60755864,4797430000
2022-02-24,4288.700195,4356.309919142857,4431.8451758,6752130000
2022-02-25,4384.649902,4343.964216,4427.92197268,5177060000
2022-02-28,4373.939941,4329.525669571429,4426.96197268,6071370000
2022-03-01,4306.259766,4318.954241,4422.807168,5846230000
2022-03-02,4386.540039,4324.335658428571,4424.01076176,5337870000
2022-03-03,4363.490234,4332.725725285714,4424.55316408,5039890000
2022-03-04,4328.870117,4347.492884857143,4424.64757812,5797380000
2022-03-07,4201.089844,4334.977120428572,4415.41716796,6940470000
2022-03-08,4170.700195,4304.412876571429,4401.62318356,7243120000
2022-03-09,4277.879883,4290.690011142858,4390.87677732,5662670000
2022-03-10,4259.52002,4284.012904571429,4377.6823828,4980830000
2022-03-11,4204.310059,4257.980050285714,4366.75718752,4938640000
2022-03-14,4173.109863,4230.782854428571,4353.6603906400005,5574920000
2022-03-15,4262.450195,4221.294294142857,4344.80359376,5392470000
2022-03-16,4357.859863,4243.690011142858,4338.256386720001,6309750000
2022-03-17,4411.669922,4278.1142578571435,4331.23597656,4985090000
2022-03-18,4463.120117,4304.5771484285715,4329.59757812,8278430000
2022-03-21,4461.180176,4333.3857421428565,4331.29917968,4869820000
2022-03-22,4511.609863,4377.285714142857,4335.69677732,4754840000
2022-03-23,4456.240234,4417.732910000001,4335.10359372,4550670000
2022-03-24,4520.160156,4454.548618714286,4336.9096093200005,4131390000
2022-03-25,4543.060059,4481.005789571428,4343.42162104,4305020000
2022-03-28,4575.52002,4504.412946428572,4352.487617160001,4312260000
2022-03-29,4631.600098,4528.4815151428575,4365.56123044,5085910000
2022-03-30,4602.450195,4548.662946428572,4380.63923824,4385570000
2022-03-31,4530.410156,4551.3487025714285,4390.30763668,4823020000
2022-04-01,4545.859863,4564.1515067142855,4396.75603512,4562940000
2022-04-04,4582.640137,4573.0772182857145,4405.10404296,4547350000
