Date,Preço,MA7,MA25,NumTransacoes
2023-02-27,3982.23999,4017.498604857143,4072.8879981200002,3836950000
2023-02-28,3970.149902,4000.318603428572,4070.90159184,5043400000
2023-03-01,3951.389893,3982.0757184285717,4068.27918952,4249480000
2023-03-02,3981.350098,3979.7914341428573,4066.8843946,4244900000
2023-03-03,4045.639893,3987.589983285714,4066.29279304,4084730000
2023-03-06,4048.419922,3992.7471052857145,4065.4071875600002,4000870000
2023-03-07,3986.370117,3995.0799735714286,4064.15119144,3922500000
2023-03-08,3992.01001,3996.475690714286,4060.76758792,3535570000
2023-03-09,3918.320068,3989.071428714286,4052.7319922,4445260000
2023-03-10,3861.590088,3976.2428851428567,4040.00520508,5518190000
2023-03-13,3855.76001,3958.301444,4028.77640628,6558020000
2023-03-14,3919.290039,3940.2514648571428,4021.10480472,5665870000
2023-03-15,3891.929932,3917.895752,4010.2220019999995,6594010000
2023-03-16,3960.280029,3914.1685965714287,4003.91880864,5695790000
2023-03-17,3916.639893,3903.401437,3997.3244043600002,9354280000
2023-03-20,3951.570068,3908.151437,3991.76880864,5347140000
2023-03-21,4002.870117,3928.3342982857143,3986.39201176,4920240000
2023-03-22,3936.969971,3939.935721285714,3978.42561528,4533010000
2023-03-23,3948.719971,3944.1399972857143,3970.4704102,4991600000
2023-03-24,3970.98999,3955.434291285714,3965.69361332,4583970000
2023-03-27,3977.530029,3957.898577,3961.6312109600003,4233540000
2023-03-28,3971.27002,3965.7028808571426,3960.5884082399994,4014600000
2023-03-29,4027.810059,3976.594308142857,3962.0588086400003,4145250000
2023-03-30,4050.830078,3983.445731142857,3963.59920904,3930860000
2023-03-31,4109.310059,4008.0657437142863,3969.1700098399997,4525120000
2023-04-03,4124.509766,4033.1785715714286,3974.8608008800006,4234700000
2023-04-04,4100.600098,4051.6943012857146,3980.07880872,4227800000
2023-04-05,4090.379883,4067.815709,3985.63840832,3968020000
2023-04-06,4105.02002,4086.922851857143,3990.5852051999996,3486690000
2023-04-10,4109.109863,4098.537109571428,3993.124004,3423650000
2023-04-11,4108.939941,4106.838518571429,3995.54480476,3665830000
2023-04-12,4091.949951,4104.3585031428565,3999.7679981199994,3633120000
2023-04-13,4146.220215,4107.4599958571425,4005.93640632,3596590000
2023-04-14,4137.640137,4112.751429999999,4014.7092090799997,3575690000
2023-04-17,4151.319824,4121.457135857143,4026.29839852,3611180000
2023-04-18,4154.870117,4128.578578285714,4038.2628028,3536640000
2023-04-19,4154.52002,4135.065743571429,4047.67200204,3572560000
2023-04-20,4129.790039,4138.044329,4057.18640632,3772080000
2023-04-21,4133.52002,4143.982910285715,4064.1160059599997,3611750000
2023-04-24,4137.040039,4142.671456571429,4072.9320117999996,3290940000
2023-04-25,4071.629883,4133.241420285715,4077.7344043999997,3978640000
2023-04-26,4055.98999,4119.622872571429,4079.85919932,3837030000
2023-04-27,4135.350098,4116.834298428572,4087.7944044000005,3750550000
2023-04-28,4169.47998,4118.971435571429,4096.62480476,4087800000
2023-05-01,4167.870117,4124.411446714285,4104.5000098400005,3321370000
2023-05-02,4119.580078,4122.420026428571,4110.1820118000005,4486130000
2023-05-03,4090.75,4115.807163714286,4114.961211000001,4246510000
2023-05-04,4061.219971,4114.320033428571,4116.29760748,4920090000
2023-05-05,4136.25,4125.785749142858,4119.71440436,4186270000
2023-05-08,4138.120117,4126.181466142857,4120.86680668,3641640000
2023-05-09,4119.169922,4118.994315000001,4120.65321292,3810140000
2023-05-10,4137.640137,4114.675746428571,4122.13481448,4057160000
2023-05-11,4130.620117,4116.2528948571435,4123.74442384,3752900000
2023-05-12,4124.080078,4121.014334571429,4124.50682616,3533740000
2023-05-15,4136.279785,4131.737165142857,4125.59362304,3562170000
2023-05-16,4109.899902,4127.972865428571,4125.63202148,3654200000
2023-05-17,4158.77002,4130.9228515714285,4128.30482424,4039080000
